-7.768881167686148004e-03,-5.286574326863449080e-01,0.000000000000000000e+00
-3.576367985269168770e-03,-5.261488513436622938e-01,0.000000000000000000e+00
-7.577756713455618964e-03,-5.878261353467033601e-01,0.000000000000000000e+00
-6.535042395940493520e-03,-5.437449283290818336e-01,0.000000000000000000e+00
-3.078421469837944180e-03,-5.679297083683918501e-01,0.000000000000000000e+00
-5.679885591646782750e-03,-5.388010416187711815e-01,0.000000000000000000e+00
-3.324687016463934164e-03,-5.402563043308739044e-01,0.000000000000000000e+00
-3.349201696799697370e-02,-5.144302769236581696e-01,0.000000000000000000e+00
-3.862962021333737894e-03,-5.627073169578844514e-01,0.000000000000000000e+00
-3.724243045936104224e-03,-7.145927862539336317e-01,0.000000000000000000e+00
-5.889580343371614291e-03,-5.751318988532236887e-01,0.000000000000000000e+00
-2.660676159884522995e-03,-5.609229735250502724e-01,0.000000000000000000e+00
-4.390784049490004115e-03,-5.200449938271767270e-01,0.000000000000000000e+00
-7.411940187333598828e-03,-5.514841362006754899e-01,0.000000000000000000e+00
-6.687127634107503660e-03,-5.152980848625623445e-01,0.000000000000000000e+00
-7.359904701908948077e-03,-5.088188538232065738e-01,0.000000000000000000e+00
-3.172630305375845339e-03,-5.406606345421476334e-01,0.000000000000000000e+00
-6.189964943367431971e-03,-5.105823889404783600e-01,0.000000000000000000e+00
-8.652706354793426868e-03,-5.366196719397642312e-01,0.000000000000000000e+00
-2.167599093844674307e-03,-5.660613618232614996e-01,0.000000000000000000e+00
-1.044374873078957044e-03,-5.718190120946986532e-01,0.000000000000000000e+00
-7.339666116647713956e-03,-5.422125399114572364e-01,0.000000000000000000e+00
-1.800325349956866106e-02,-5.610459532561327123e-01,0.000000000000000000e+00
-3.330072639985082184e-03,-5.018807171387942301e-01,0.000000000000000000e+00
-8.552810339435001907e-05,-5.842589454091295931e-01,0.000000000000000000e+00
-1.189696353871616541e-02,-5.003558856011922629e-01,0.000000000000000000e+00
-5.534352125173946924e-03,-5.986410871590694960e-01,0.000000000000000000e+00
-6.342445656105977214e-03,-6.381313920416464835e-01,0.000000000000000000e+00
